MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2022-04-01,San Luis Obispo,06079,06,079,65.6417,67.0,51.0,80.0,21.198,713470
PTJPL,2022-04-01,San Mateo,06081,06,081,97.8682,97.0,88.0,110.0,14.0977,26434
PTJPL,2022-04-01,Sierra,06091,06,091,83.9541,84.0,77.0,91.0,10.2322,97042
PTJPL,2022-04-01,Sacramento,06067,06,067,106.5138,109.0,90.0,121.0,19.4229,754261
PTJPL,2022-04-01,Tulare,06107,06,107,94.1783,104.0,68.0,118.0,30.3825,3182963
PTJPL,2022-04-01,San Benito,06069,06,069,70.8279,68.0,52.0,92.0,21.992,239402
PTJPL,2022-04-01,Butte,06007,06,007,93.1439,99.0,67.0,116.0,25.4419,1038022
PTJPL,2022-04-01,Merced,06047,06,047,85.8882,93.0,52.0,115.0,34.8825,2379735
PTJPL,2022-04-01,Tuolumne,06109,06,109,111.8786,114.0,104.0,122.0,12.8045,7638
PTJPL,2022-04-01,Orange,06059,06,059,106.3228,106.0,98.0,117.0,14.292,16677
PTJPL,2022-04-01,Los Angeles,06037,06,037,68.8552,58.0,35.0,97.0,40.6782,132114
PTJPL,2022-04-01,Santa Cruz,06087,06,087,80.072,83.0,61.0,95.0,20.9015,79079
PTJPL,2022-04-01,Sonoma,06097,06,097,95.1799,98.0,87.0,105.0,12.8049,489833
PTJPL,2022-04-01,Marin,06041,06,041,102.3969,103.0,98.0,107.0,6.7663,70834
PTJPL,2022-04-01,Alameda,06001,06,001,86.9055,85.0,74.0,99.0,17.9492,47122
PTJPL,2022-04-01,Alpine,06003,06,003,75.8107,78.0,72.0,81.0,7.6398,14471
PTJPL,2022-04-01,Placer,06061,06,061,96.3427,103.0,77.0,112.0,17.7617,202479
PTJPL,2022-04-01,Nevada,06057,06,057,104.1109,105.0,102.0,108.0,7.1473,20816
PTJPL,2022-04-01,Yolo,06113,06,113,101.7134,107.0,75.0,127.0,27.763,1424255
PTJPL,2022-04-01,Fresno,06019,06,019,80.743,78.0,33.0,124.0,47.2393,5410717
PTJPL,2022-04-01,Trinity,06105,06,105,85.5198,86.0,79.0,93.0,10.0486,17839
PTJPL,2022-04-01,Shasta,06089,06,089,93.468,89.0,83.0,106.0,14.0821,278235
PTJPL,2022-04-01,Yuba,06115,06,115,91.9715,100.0,68.0,113.0,22.7091,397428
PTJPL,2022-04-01,Colusa,06011,06,011,81.5839,65.0,50.0,120.0,34.7838,1352524
PTJPL,2022-04-01,Riverside,06065,06,065,96.5687,102.0,38.0,152.0,57.6497,844253
PTJPL,2022-04-01,Contra Costa,06013,06,013,103.0873,108.0,84.0,120.0,21.3411,192451
PTJPL,2022-04-01,Humboldt,06023,06,023,77.5153,77.0,73.0,80.0,6.5429,193866
PTJPL,2022-04-01,San Diego,06073,06,073,99.1758,103.0,91.0,113.0,21.4649,239941
PTJPL,2022-04-01,Monterey,06053,06,053,75.8415,77.0,60.0,91.0,22.5227,1073135
PTJPL,2022-04-01,Mendocino,06045,06,045,87.9756,88.0,77.0,99.0,13.9728,213414
PTJPL,2022-04-01,El Dorado,06017,06,017,98.6232,99.0,91.0,109.0,13.2805,22797
PTJPL,2022-04-01,Siskiyou,06093,06,093,72.7879,72.0,65.0,80.0,10.9606,884259
PTJPL,2022-04-01,Madera,06039,06,039,106.9708,114.0,81.0,135.0,35.5117,1612255
PTJPL,2022-04-01,Lake,06033,06,033,86.8012,90.0,79.0,96.0,13.4385,134435
PTJPL,2022-04-01,Ventura,06111,06,111,88.073,97.0,69.0,107.0,25.4724,422451
PTJPL,2022-04-01,Sutter,06101,06,101,84.0453,75.0,61.0,111.0,25.6575,1172451
PTJPL,2022-04-01,Glenn,06021,06,021,93.5211,97.0,59.0,127.0,34.0607,1192749
PTJPL,2022-04-01,Mariposa,06043,06,043,87.6723,95.0,67.0,104.0,19.2192,2939
PTJPL,2022-04-01,San Bernardino,06071,06,071,89.9261,83.0,39.0,140.0,58.1636,117711
PTJPL,2022-04-01,Stanislaus,06099,06,099,105.5675,114.0,91.0,126.0,28.3328,1788045
PTJPL,2022-04-01,Imperial,06025,06,025,139.443,166.0,109.0,181.0,58.2922,1963088
PTJPL,2022-04-01,Santa Clara,06085,06,085,82.788,85.0,61.0,102.0,21.5978,113090
PTJPL,2022-04-01,Calaveras,06009,06,009,102.7265,105.0,96.0,112.0,12.1156,20947
PTJPL,2022-04-01,Tehama,06103,06,103,112.833,120.0,101.0,129.0,22.405,587997
PTJPL,2022-04-01,Santa Barbara,06083,06,083,75.8558,79.0,62.0,92.0,21.5165,539676
PTJPL,2022-04-01,Mono,06051,06,051,60.2918,59.0,49.0,71.0,14.273,197145
PTJPL,2022-04-01,Del Norte,06015,06,015,77.541,78.0,75.0,80.0,3.4088,39497
PTJPL,2022-04-01,Napa,06055,06,055,84.4937,84.0,73.0,96.0,15.0357,234617
PTJPL,2022-04-01,Solano,06095,06,095,120.7244,129.0,102.0,140.0,23.2189,831074
PTJPL,2022-04-01,Modoc,06049,06,049,70.3502,71.0,63.0,77.0,10.029,897801
PTJPL,2022-04-01,San Joaquin,06077,06,077,102.1733,109.0,84.0,120.0,21.9407,2315441
PTJPL,2022-04-01,Inyo,06027,06,027,69.3828,71.0,56.0,84.0,21.8421,79724
