MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2025-07-01,California Islands,0,56.3397,57.0,42.0,71.0,20.7372,244340
EEMETRIC,2025-07-01,Central Coast,3,77.8469,76.4994,36.5014,114.4964,51.1366,32214371
EEMETRIC,2025-07-01,Colorado River,10,33.428,13.4225,0.8247,41.4703,51.5722,56933154
EEMETRIC,2025-07-01,North Coast,1,101.2929,100.5003,62.5029,138.4972,51.0142,55576395
EEMETRIC,2025-07-01,North Lahontan,8,66.2904,56.5018,28.5021,90.4956,50.9852,17495331
EEMETRIC,2025-07-01,Sacramento River,5,87.0363,78.499,40.5029,128.4985,58.62,78217318
EEMETRIC,2025-07-01,San Francisco Bay,2,78.6298,72.4951,44.5084,110.4993,46.2273,12814651
EEMETRIC,2025-07-01,San Joaquin River,6,92.1747,88.5002,34.499,142.4996,65.9225,43092563
EEMETRIC,2025-07-01,South Coast,4,103.4656,98.4994,66.5044,136.4967,51.5952,31295941
EEMETRIC,2025-07-01,South Lahontan,9,24.3605,9.413,0.8134,29.4542,38.4807,76145309
EEMETRIC,2025-07-01,Tulare Lake,7,87.0035,73.4927,17.4767,141.494,74.1731,47383163
