MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2025-08-01,California Islands,0,36.6962,35.0,23.0,49.0,17.6401,293373
SSEBOP,2025-08-01,Central Coast,3,65.5572,64.5005,28.5019,98.4977,43.9716,32360837
SSEBOP,2025-08-01,Colorado River,10,16.3982,0.1113,0.1113,8.4759,47.4688,56933717
SSEBOP,2025-08-01,North Coast,1,119.4088,127.0,87.0,156.0,48.8289,55719260
SSEBOP,2025-08-01,North Lahontan,8,69.6262,56.0,27.0,106.0,53.027,17536834
SSEBOP,2025-08-01,Sacramento River,5,103.7828,103.0,60.0,148.0,56.7404,78282990
SSEBOP,2025-08-01,San Francisco Bay,2,89.7443,84.0,48.0,130.0,52.3476,12582282
SSEBOP,2025-08-01,San Joaquin River,6,93.7701,90.4979,38.5026,142.4994,64.4751,43759943
SSEBOP,2025-08-01,South Coast,4,65.8813,62.4979,34.5031,92.4961,40.9145,31339145
SSEBOP,2025-08-01,South Lahontan,9,15.2085,4.4848,0.1721,16.4735,29.466,76502154
SSEBOP,2025-08-01,Tulare Lake,7,71.4906,62.4996,6.4786,118.4994,64.4909,48237183
