MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2025-04-01,California Islands,0,46.673,47.0,34.0,60.0,19.204,293792
SSEBOP,2025-04-01,Central Coast,3,69.9954,74.0,53.0,91.0,28.3639,32362112
SSEBOP,2025-04-01,Colorado River,10,16.29,0.1034,0.1034,10.4777,41.3582,56880340
SSEBOP,2025-04-01,North Coast,1,71.4287,76.0,55.0,90.0,26.4072,52921154
SSEBOP,2025-04-01,North Lahontan,8,42.5916,33.0,19.0,58.0,33.8139,14274689
SSEBOP,2025-04-01,Sacramento River,5,73.14,76.0,51.0,97.0,31.0706,71595695
SSEBOP,2025-04-01,San Francisco Bay,2,79.0423,85.0,62.0,100.0,29.6138,12566221
SSEBOP,2025-04-01,San Joaquin River,6,78.0138,83.0,59.0,100.0,32.3789,37550398
SSEBOP,2025-04-01,South Coast,4,60.6657,62.0,36.0,84.0,31.3667,31235559
SSEBOP,2025-04-01,South Lahontan,9,13.5761,6.4906,0.1636,16.4774,22.7459,74756884
SSEBOP,2025-04-01,Tulare Lake,7,58.4263,59.0,17.0,91.0,42.7274,43892438
