MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2025-09-01,California Islands,0,73.2823,73,62,84,17.0048,293706
ENSEMBLE,2025-09-01,Central Coast,3,57.8646,57,31,83,30.8043,32366830
ENSEMBLE,2025-09-01,Colorado River,10,24.395,13,6,29,33.8492,56924478
ENSEMBLE,2025-09-01,North Coast,1,73.4302,80,57,94,27.2337,55581437
ENSEMBLE,2025-09-01,North Lahontan,8,48.0086,42,22,69,32.318,17537900
ENSEMBLE,2025-09-01,Sacramento River,5,62.7529,64,37,87,31.8671,78286810
ENSEMBLE,2025-09-01,San Francisco Bay,2,62.0643,59,34,90,32.9338,12925985
ENSEMBLE,2025-09-01,San Joaquin River,6,62.8065,62,32,90,35.7671,43526992
ENSEMBLE,2025-09-01,South Coast,4,63.6491,63,42,86,29.2453,31335694
ENSEMBLE,2025-09-01,South Lahontan,9,20.8625,15,7,27,20.7271,76309579
ENSEMBLE,2025-09-01,Tulare Lake,7,55.4844,48,20,88,40.9935,48103852
